,pos: 0,pos: 1,pos: 2,pos: 3,pos: 4,pos: 5,pos: 6,pos: 7,pos: 8,Best Move
1902,1,2,1,0,2,0,0,0,0,3
1903,1,2,1,1,2,0,0,0,0,6
1904,1,2,1,1,2,0,2,0,0,7
1905,1,2,1,1,2,0,2,1,0,5
1906,1,2,1,1,2,2,2,1,0,8
1907,0,0,0,0,0,0,0,0,0,6
1908,0,0,0,0,0,0,1,0,0,0
1909,2,0,0,0,0,0,1,0,0,1
1910,2,1,0,0,0,0,1,0,0,4
1911,2,1,0,0,2,0,1,0,0,8
1912,2,1,0,0,2,0,1,0,1,5
1913,2,1,0,0,2,2,1,0,1,3
1914,2,1,0,1,2,2,1,0,1,7
1915,2,1,0,1,2,2,1,2,1,2
1916,0,0,0,0,0,0,0,0,0,1
1917,0,1,0,0,0,0,0,0,0,4
1918,0,1,0,0,2,0,0,0,0,0
1919,1,1,0,0,2,0,0,0,0,2
1920,1,1,2,0,2,0,0,0,0,6
1921,1,1,2,0,2,0,1,0,0,3
1922,1,1,2,2,2,0,1,0,0,5
1923,1,1,2,2,2,1,1,0,0,7
1924,1,1,2,2,2,1,1,2,0,8
1925,0,0,0,0,0,0,0,0,0,0
1926,1,0,0,0,0,0,0,0,0,4
1927,1,0,0,0,2,0,0,0,0,1
1928,1,1,0,0,2,0,0,0,0,2
1929,1,1,2,0,2,0,0,0,0,6
1930,1,1,2,0,2,0,1,0,0,3
1931,1,1,2,2,2,0,1,0,0,5
1932,1,1,2,2,2,1,1,0,0,7
1933,1,1,2,2,2,1,1,2,0,8
1934,0,0,0,0,0,0,0,0,0,4
1935,0,0,0,0,1,0,0,0,0,0
1936,2,0,0,0,1,0,0,0,0,6
1937,2,0,0,0,1,0,1,0,0,2
1938,2,0,2,0,1,0,1,0,0,1
1939,2,1,2,0,1,0,1,0,0,7
1940,2,1,2,0,1,0,1,2,0,5
1941,2,1,2,0,1,1,1,2,0,3
1942,2,1,2,2,1,1,1,2,0,8
1943,0,0,0,0,0,0,0,0,0,4
1944,0,0,0,0,1,0,0,0,0,0
1945,2,0,0,0,1,0,0,0,0,3
1946,2,0,0,1,1,0,0,0,0,5
1947,2,0,0,1,1,2,0,0,0,1
1948,2,1,0,1,1,2,0,0,0,7
1949,2,1,0,1,1,2,0,2,0,2
1950,2,1,1,1,1,2,0,2,0,6
1951,2,1,1,1,1,2,2,2,0,8
1952,0,0,0,0,0,0,0,0,0,4
1953,0,0,0,0,1,0,0,0,0,0
1954,2,0,0,0,1,0,0,0,0,6
1955,2,0,0,0,1,0,1,0,0,2
1956,2,0,2,0,1,0,1,0,0,1
1957,2,1,2,0,1,0,1,0,0,7
1958,2,1,2,0,1,0,1,2,0,5
1959,2,1,2,0,1,1,1,2,0,3
1960,2,1,2,2,1,1,1,2,0,8
1961,0,0,0,0,0,0,0,0,0,4
1962,0,0,0,0,1,0,0,0,0,0
1963,2,0,0,0,1,0,0,0,0,2
1964,2,0,1,0,1,0,0,0,0,6
1965,2,0,1,0,1,0,2,0,0,3
1966,2,0,1,1,1,0,2,0,0,5
1967,2,0,1,1,1,2,2,0,0,7
1968,2,0,1,1,1,2,2,1,0,1
1969,2,2,1,1,1,2,2,1,0,8
1970,0,0,0,0,0,0,0,0,0,5
1971,0,0,0,0,0,1,0,0,0,4
1972,0,0,0,0,2,1,0,0,0,0
1973,1,0,0,0,2,1,0,0,0,6
1974,1,0,0,0,2,1,2,0,0,2
1975,1,0,1,0,2,1,2,0,0,1
1976,1,2,1,0,2,1,2,0,0,7
1977,1,2,1,0,2,1,2,1,0,8
1978,1,2,1,0,2,1,2,1,2,3
1979,0,0,0,0,0,0,0,0,0,5
1980,0,0,0,0,0,1,0,0,0,0
1981,2,0,0,0,0,1,0,0,0,1
1982,2,1,0,0,0,1,0,0,0,4
1983,2,1,0,0,2,1,0,0,0,8
1984,2,1,0,0,2,1,0,0,1,6
1985,2,1,0,0,2,1,2,0,1,2
1986,0,0,0,0,0,0,0,0,0,4
1987,0,0,0,0,1,0,0,0,0,0
1988,2,0,0,0,1,0,0,0,0,6
1989,2,0,0,0,1,0,1,0,0,2
1990,2,0,2,0,1,0,1,0,0,1
1991,2,1,2,0,1,0,1,0,0,7
1992,2,1,2,0,1,0,1,2,0,5
1993,2,1,2,0,1,1,1,2,0,3
1994,2,1,2,2,1,1,1,2,0,8
1995,0,0,0,0,0,0,0,0,0,4
1996,0,0,0,0,1,0,0,0,0,3
1997,0,0,0,2,1,0,0,0,0,0
1998,1,0,0,2,1,0,0,0,0,8
1999,1,0,0,2,1,0,0,0,2,2
2000,1,0,1,2,1,0,0,0,2,6
2001,1,0,1,2,1,0,2,0,2,1
2002,0,0,0,0,0,0,0,0,0,4
2003,0,0,0,0,1,0,0,0,0,0
2004,2,0,0,0,1,0,0,0,0,2
2005,2,0,1,0,1,0,0,0,0,6
2006,2,0,1,0,1,0,2,0,0,3
2007,2,0,1,1,1,0,2,0,0,5
2008,2,0,1,1,1,2,2,0,0,7
2009,2,0,1,1,1,2,2,1,0,1
2010,2,2,1,1,1,2,2,1,0,8
2011,0,0,0,0,0,0,0,0,0,6
2012,0,0,0,0,0,0,1,0,0,0
2013,2,0,0,0,0,0,1,0,0,1
2014,2,1,0,0,0,0,1,0,0,4
2015,2,1,0,0,2,0,1,0,0,8
2016,2,1,0,0,2,0,1,0,1,5
2017,2,1,0,0,2,2,1,0,1,3
2018,2,1,0,1,2,2,1,0,1,7
2019,2,1,0,1,2,2,1,2,1,2
2020,0,0,0,0,0,0,0,0,0,0
2021,1,0,0,0,0,0,0,0,0,4
2022,1,0,0,0,2,0,0,0,0,2
2023,1,0,1,0,2,0,0,0,0,1
2024,1,2,1,0,2,0,0,0,0,7
2025,1,2,1,0,2,0,0,1,0,3
2026,1,2,1,2,2,0,0,1,0,5
2027,1,2,1,2,2,1,0,1,0,8
2028,1,2,1,2,2,1,0,1,2,6
2029,0,0,0,0,0,0,0,0,0,0
2030,1,0,0,0,0,0,0,0,0,4
2031,1,0,0,0,2,0,0,0,0,2
2032,1,0,1,0,2,0,0,0,0,1
2033,1,2,1,0,2,0,0,0,0,7
2034,1,2,1,0,2,0,0,1,0,3
2035,1,2,1,2,2,0,0,1,0,5
2036,1,2,1,2,2,1,0,1,0,8
2037,1,2,1,2,2,1,0,1,2,6
2038,0,0,0,0,0,0,0,0,0,2
2039,0,0,1,0,0,0,0,0,0,4
2040,0,0,1,0,2,0,0,0,0,8
2041,0,0,1,0,2,0,0,0,1,1
2042,0,2,1,0,2,0,0,0,1,7
2043,0,2,1,0,2,0,0,1,1,5
2044,0,2,1,0,2,2,0,1,1,3
2045,0,2,1,1,2,2,0,1,1,6
2046,0,2,1,1,2,2,2,1,1,0
2047,0,0,0,0,0,0,0,0,0,1
2048,0,1,0,0,0,0,0,0,0,4
2049,0,1,0,0,2,0,0,0,0,3
2050,0,1,0,1,2,0,0,0,0,0
2051,2,1,0,1,2,0,0,0,0,8
2052,2,1,0,1,2,0,0,0,1,6
2053,2,1,0,1,2,0,2,0,1,2
2054,2,1,1,1,2,0,2,0,1,5
2055,2,1,1,1,2,2,2,0,1,7
2056,0,0,0,0,0,0,0,0,0,1
2057,0,1,0,0,0,0,0,0,0,4
2058,0,1,0,0,2,0,0,0,0,2
2059,0,1,1,0,2,0,0,0,0,0
2060,2,1,1,0,2,0,0,0,0,8
2061,2,1,1,0,2,0,0,0,1,3
2062,2,1,1,2,2,0,0,0,1,5
2063,0,0,0,0,0,0,0,0,0,0
2064,1,0,0,0,0,0,0,0,0,4
2065,1,0,0,0,2,0,0,0,0,1
2066,1,1,0,0,2,0,0,0,0,2
2067,1,1,2,0,2,0,0,0,0,6
2068,1,1,2,0,2,0,1,0,0,3
2069,1,1,2,2,2,0,1,0,0,5
2070,1,1,2,2,2,1,1,0,0,8
2071,1,1,2,2,2,1,1,0,2,7
2072,0,0,0,0,0,0,0,0,0,0
2073,1,0,0,0,0,0,0,0,0,4
2074,1,0,0,0,2,0,0,0,0,6
2075,1,0,0,0,2,0,1,0,0,3
2076,1,0,0,2,2,0,1,0,0,5
2077,1,0,0,2,2,1,1,0,0,7
2078,1,0,0,2,2,1,1,2,0,1
2079,1,1,0,2,2,1,1,2,0,2
2080,1,1,2,2,2,1,1,2,0,8
2081,0,0,0,0,0,0,0,0,0,0
2082,1,0,0,0,0,0,0,0,0,4
2083,1,0,0,0,2,0,0,0,0,1
2084,1,1,0,0,2,0,0,0,0,2
2085,1,1,2,0,2,0,0,0,0,6
2086,1,1,2,0,2,0,1,0,0,3
2087,1,1,2,2,2,0,1,0,0,5
2088,1,1,2,2,2,1,1,0,0,7
2089,1,1,2,2,2,1,1,2,0,8
2090,0,0,0,0,0,0,0,0,0,4
2091,0,0,0,0,1,0,0,0,0,0
2092,2,0,0,0,1,0,0,0,0,5
2093,2,0,0,0,1,1,0,0,0,3
2094,2,0,0,2,1,1,0,0,0,6
2095,2,0,0,2,1,1,1,0,0,2
2096,2,0,2,2,1,1,1,0,0,1
2097,2,1,2,2,1,1,1,0,0,7
2098,2,1,2,2,1,1,1,2,0,8
2099,0,0,0,0,0,0,0,0,0,0
2100,1,0,0,0,0,0,0,0,0,4
2101,1,0,0,0,2,0,0,0,0,2
2102,1,0,1,0,2,0,0,0,0,1
2103,1,2,1,0,2,0,0,0,0,3
2104,1,2,1,1,2,0,0,0,0,6
2105,1,2,1,1,2,0,2,0,0,7
2106,1,2,1,1,2,0,2,1,0,5
2107,1,2,1,1,2,2,2,1,0,8
2108,0,0,0,0,0,0,0,0,0,4
2109,0,0,0,0,1,0,0,0,0,0
2110,2,0,0,0,1,0,0,0,0,2
2111,2,0,1,0,1,0,0,0,0,6
2112,2,0,1,0,1,0,2,0,0,3
2113,2,0,1,1,1,0,2,0,0,5
2114,2,0,1,1,1,2,2,0,0,1
2115,2,1,1,1,1,2,2,0,0,7
2116,2,1,1,1,1,2,2,2,0,8
2117,0,0,0,0,0,0,0,0,0,4
2118,0,0,0,0,1,0,0,0,0,0
2119,2,0,0,0,1,0,0,0,0,1
2120,2,1,0,0,1,0,0,0,0,3
2121,2,1,0,2,1,0,0,0,0,6
2122,2,1,0,2,1,0,1,0,0,2
2123,2,1,2,2,1,0,1,0,0,7
2124,0,0,0,0,0,0,0,0,0,6
2125,0,0,0,0,0,0,1,0,0,0
2126,2,0,0,0,0,0,1,0,0,1
2127,2,1,0,0,0,0,1,0,0,4
2128,2,1,0,0,2,0,1,0,0,8
2129,2,1,0,0,2,0,1,0,1,5
2130,2,1,0,0,2,2,1,0,1,3
2131,2,1,0,1,2,2,1,0,1,7
2132,2,1,0,1,2,2,1,2,1,2
2133,0,0,0,0,0,0,0,0,0,0
2134,1,0,0,0,0,0,0,0,0,4
2135,1,0,0,0,2,0,0,0,0,2
2136,1,0,1,0,2,0,0,0,0,1
2137,1,2,1,0,2,0,0,0,0,3
2138,1,2,1,1,2,0,0,0,0,6
2139,1,2,1,1,2,0,2,0,0,7
2140,1,2,1,1,2,0,2,1,0,5
2141,1,2,1,1,2,2,2,1,0,8
2142,0,0,0,0,0,0,0,0,0,0
2143,1,0,0,0,0,0,0,0,0,4
2144,1,0,0,0,2,0,0,0,0,2
2145,1,0,1,0,2,0,0,0,0,1
2146,1,2,1,0,2,0,0,0,0,7
2147,1,2,1,0,2,0,0,1,0,3
2148,1,2,1,2,2,0,0,1,0,5
2149,1,2,1,2,2,1,0,1,0,8
2150,1,2,1,2,2,1,0,1,2,6
2151,0,0,0,0,0,0,0,0,0,4
2152,0,0,0,0,1,0,0,0,0,0
2153,2,0,0,0,1,0,0,0,0,1
2154,2,1,0,0,1,0,0,0,0,6
2155,2,1,0,0,1,0,2,0,0,3
2156,2,1,0,1,1,0,2,0,0,5
2157,2,1,0,1,1,2,2,0,0,7
2158,0,0,0,0,0,0,0,0,0,2
2159,0,0,1,0,0,0,0,0,0,0
2160,2,0,1,0,0,0,0,0,0,4
2161,2,0,1,0,1,0,0,0,0,6
2162,2,0,1,0,1,0,2,0,0,3
2163,2,0,1,1,1,0,2,0,0,5
2164,2,0,1,1,1,2,2,0,0,7
2165,2,0,1,1,1,2,2,1,0,1
2166,2,2,1,1,1,2,2,1,0,8
2167,0,0,0,0,0,0,0,0,0,1
2168,0,1,0,0,0,0,0,0,0,4
2169,0,1,0,0,2,0,0,0,0,6
2170,0,1,0,0,2,0,1,0,0,0
2171,2,1,0,0,2,0,1,0,0,8
2172,2,1,0,0,2,0,1,0,1,5
2173,2,1,0,0,2,2,1,0,1,3
2174,2,1,0,1,2,2,1,0,1,7
2175,2,1,0,1,2,2,1,2,1,2
2176,0,0,0,0,0,0,0,0,0,6
2177,0,0,0,0,0,0,1,0,0,4
2178,0,0,0,0,2,0,1,0,0,0
2179,1,0,0,0,2,0,1,0,0,3
2180,1,0,0,2,2,0,1,0,0,5
2181,1,0,0,2,2,1,1,0,0,1
2182,1,2,0,2,2,1,1,0,0,7
2183,1,2,0,2,2,1,1,1,0,8
2184,1,2,0,2,2,1,1,1,2,2
2185,0,0,0,0,0,0,0,0,0,0
2186,1,0,0,0,0,0,0,0,0,4
2187,1,0,0,0,2,0,0,0,0,2
2188,1,0,1,0,2,0,0,0,0,1
2189,1,2,1,0,2,0,0,0,0,3
2190,1,2,1,1,2,0,0,0,0,6
2191,1,2,1,1,2,0,2,0,0,7
2192,1,2,1,1,2,0,2,1,0,5
2193,1,2,1,1,2,2,2,1,0,8
2194,0,0,0,0,0,0,0,0,0,4
2195,0,0,0,0,1,0,0,0,0,0
2196,2,0,0,0,1,0,0,0,0,2
2197,2,0,1,0,1,0,0,0,0,6
2198,2,0,1,0,1,0,2,0,0,3
2199,2,0,1,1,1,0,2,0,0,5
2200,2,0,1,1,1,2,2,0,0,1
2201,2,1,1,1,1,2,2,0,0,7
2202,2,1,1,1,1,2,2,2,0,8
2203,0,0,0,0,0,0,0,0,0,4
2204,0,0,0,0,1,0,0,0,0,0
2205,2,0,0,0,1,0,0,0,0,6
2206,2,0,0,0,1,0,1,0,0,2
2207,2,0,2,0,1,0,1,0,0,1
2208,2,1,2,0,1,0,1,0,0,7
2209,2,1,2,0,1,0,1,2,0,3
2210,2,1,2,1,1,0,1,2,0,5
2211,2,1,2,1,1,2,1,2,0,8
2212,0,0,0,0,0,0,0,0,0,4
2213,0,0,0,0,1,0,0,0,0,0
2214,2,0,0,0,1,0,0,0,0,1
2215,2,1,0,0,1,0,0,0,0,3
2216,2,1,0,2,1,0,0,0,0,6
2217,2,1,0,2,1,0,1,0,0,7
2218,2,1,0,2,1,0,1,2,0,2
2219,0,0,0,0,0,0,0,0,0,2
2220,0,0,1,0,0,0,0,0,0,0
2221,2,0,1,0,0,0,0,0,0,3
2222,2,0,1,1,0,0,0,0,0,4
2223,2,0,1,1,2,0,0,0,0,8
2224,2,0,1,1,2,0,0,0,1,7
2225,2,0,1,1,2,0,0,2,1,1
2226,2,1,1,1,2,0,0,2,1,5
2227,2,1,1,1,2,2,0,2,1,6
2228,0,0,0,0,0,0,0,0,0,0
2229,1,0,0,0,0,0,0,0,0,4
2230,1,0,0,0,2,0,0,0,0,3
2231,1,0,0,1,2,0,0,0,0,6
2232,1,0,0,1,2,0,2,0,0,2
2233,1,0,1,1,2,0,2,0,0,1
2234,1,2,1,1,2,0,2,0,0,7
2235,1,2,1,1,2,0,2,1,0,5
2236,1,2,1,1,2,2,2,1,0,8
2237,0,0,0,0,0,0,0,0,0,2
2238,0,0,1,0,0,0,0,0,0,0
2239,2,0,1,0,0,0,0,0,0,4
2240,2,0,1,0,1,0,0,0,0,6
2241,2,0,1,0,1,0,2,0,0,3
2242,2,0,1,1,1,0,2,0,0,5
2243,2,0,1,1,1,2,2,0,0,1
2244,2,1,1,1,1,2,2,0,0,7
2245,2,1,1,1,1,2,2,2,0,8
2246,0,0,0,0,0,0,0,0,0,3
2247,0,0,0,1,0,0,0,0,0,4
2248,0,0,0,1,2,0,0,0,0,6
2249,0,0,0,1,2,0,1,0,0,0
2250,2,0,0,1,2,0,1,0,0,8
2251,2,0,0,1,2,0,1,0,1,1
2252,2,2,0,1,2,0,1,0,1,2
2253,2,2,1,1,2,0,1,0,1,7
2254,0,0,0,0,0,0,0,0,0,4
2255,0,0,0,0,1,0,0,0,0,0
2256,2,0,0,0,1,0,0,0,0,2
2257,2,0,1,0,1,0,0,0,0,6
2258,2,0,1,0,1,0,2,0,0,3
2259,2,0,1,1,1,0,2,0,0,5
2260,2,0,1,1,1,2,2,0,0,1
2261,2,1,1,1,1,2,2,0,0,7
2262,2,1,1,1,1,2,2,2,0,8
2263,0,0,0,0,0,0,0,0,0,0
2264,1,0,0,0,0,0,0,0,0,4
2265,1,0,0,0,2,0,0,0,0,2
2266,1,0,1,0,2,0,0,0,0,1
2267,1,2,1,0,2,0,0,0,0,3
2268,1,2,1,1,2,0,0,0,0,6
2269,1,2,1,1,2,0,2,0,0,7
2270,1,2,1,1,2,0,2,1,0,8
2271,1,2,1,1,2,0,2,1,2,5
2272,0,0,0,0,0,0,0,0,0,6
2273,0,0,0,0,0,0,1,0,0,4
2274,0,0,0,0,2,0,1,0,0,0
2275,1,0,0,0,2,0,1,0,0,3
2276,1,0,0,2,2,0,1,0,0,1
2277,1,1,0,2,2,0,1,0,0,2
2278,1,1,2,2,2,0,1,0,0,5
2279,1,1,2,2,2,1,1,0,0,8
2280,1,1,2,2,2,1,1,0,2,7
2281,0,0,0,0,0,0,0,0,0,0
2282,1,0,0,0,0,0,0,0,0,4
2283,1,0,0,0,2,0,0,0,0,3
2284,1,0,0,1,2,0,0,0,0,6
2285,1,0,0,1,2,0,2,0,0,2
2286,1,0,1,1,2,0,2,0,0,1
2287,1,2,1,1,2,0,2,0,0,7
2288,1,2,1,1,2,0,2,1,0,5
2289,1,2,1,1,2,2,2,1,0,8
2290,0,0,0,0,0,0,0,0,0,0
2291,1,0,0,0,0,0,0,0,0,4
2292,1,0,0,0,2,0,0,0,0,2
2293,1,0,1,0,2,0,0,0,0,1
2294,1,2,1,0,2,0,0,0,0,7
2295,1,2,1,0,2,0,0,1,0,5
2296,1,2,1,0,2,2,0,1,0,3
2297,1,2,1,1,2,2,0,1,0,6
2298,1,2,1,1,2,2,2,1,0,8
2299,0,0,0,0,0,0,0,0,0,1
2300,0,1,0,0,0,0,0,0,0,4
2301,0,1,0,0,2,0,0,0,0,0
2302,1,1,0,0,2,0,0,0,0,2
2303,1,1,2,0,2,0,0,0,0,6
2304,1,1,2,0,2,0,1,0,0,3
2305,1,1,2,2,2,0,1,0,0,5
2306,1,1,2,2,2,1,1,0,0,7
2307,1,1,2,2,2,1,1,2,0,8
2308,0,0,0,0,0,0,0,0,0,5
2309,0,0,0,0,0,1,0,0,0,4
2310,0,0,0,0,2,1,0,0,0,2
2311,0,0,1,0,2,1,0,0,0,1
2312,0,2,1,0,2,1,0,0,0,7
2313,0,2,1,0,2,1,0,1,0,8
2314,0,2,1,0,2,1,0,1,2,0
2315,1,2,1,0,2,1,0,1,2,3
2316,1,2,1,2,2,1,0,1,2,6
2317,0,0,0,0,0,0,0,0,0,0
2318,1,0,0,0,0,0,0,0,0,4
2319,1,0,0,0,2,0,0,0,0,6
2320,1,0,0,0,2,0,1,0,0,3
2321,1,0,0,2,2,0,1,0,0,1
2322,1,1,0,2,2,0,1,0,0,2
2323,1,1,2,2,2,0,1,0,0,5
2324,1,1,2,2,2,1,1,0,0,7
2325,1,1,2,2,2,1,1,2,0,8
2326,0,0,0,0,0,0,0,0,0,4
2327,0,0,0,0,1,0,0,0,0,0
2328,2,0,0,0,1,0,0,0,0,3
2329,2,0,0,1,1,0,0,0,0,5
2330,2,0,0,1,1,2,0,0,0,2
2331,2,0,1,1,1,2,0,0,0,6
2332,2,0,1,1,1,2,2,0,0,7
2333,2,0,1,1,1,2,2,1,0,1
2334,2,2,1,1,1,2,2,1,0,8
2335,0,0,0,0,0,0,0,0,0,4
2336,0,0,0,0,1,0,0,0,0,0
2337,2,0,0,0,1,0,0,0,0,3
2338,2,0,0,1,1,0,0,0,0,5
2339,2,0,0,1,1,2,0,0,0,1
2340,2,1,0,1,1,2,0,0,0,7
2341,2,1,0,1,1,2,0,2,0,2
2342,2,1,1,1,1,2,0,2,0,6
2343,2,1,1,1,1,2,2,2,0,8
2344,0,0,0,0,0,0,0,0,0,3
2345,0,0,0,1,0,0,0,0,0,4
2346,0,0,0,1,2,0,0,0,0,6
2347,0,0,0,1,2,0,1,0,0,0
2348,2,0,0,1,2,0,1,0,0,8
2349,2,0,0,1,2,0,1,0,1,1
2350,2,2,0,1,2,0,1,0,1,7
2351,0,0,0,0,0,0,0,0,0,0
2352,1,0,0,0,0,0,0,0,0,4
2353,1,0,0,0,2,0,0,0,0,6
2354,1,0,0,0,2,0,1,0,0,3
2355,1,0,0,2,2,0,1,0,0,5
2356,1,0,0,2,2,1,1,0,0,7
2357,1,0,0,2,2,1,1,2,0,1
2358,1,1,0,2,2,1,1,2,0,2
2359,1,1,2,2,2,1,1,2,0,8
2360,0,0,0,0,0,0,0,0,0,1
2361,0,1,0,0,0,0,0,0,0,0
2362,2,1,0,0,0,0,0,0,0,6
2363,2,1,0,0,0,0,1,0,0,4
2364,2,1,0,0,2,0,1,0,0,8
2365,2,1,0,0,2,0,1,0,1,5
2366,2,1,0,0,2,2,1,0,1,3
2367,2,1,0,1,2,2,1,0,1,7
2368,2,1,0,1,2,2,1,2,1,2
2369,0,0,0,0,0,0,0,0,0,8
2370,0,0,0,0,0,0,0,0,1,4
2371,0,0,0,0,2,0,0,0,1,6
2372,0,0,0,0,2,0,1,0,1,3
2373,0,0,0,2,2,0,1,0,1,5
2374,0,0,0,2,2,1,1,0,1,7
2375,0,0,0,2,2,1,1,2,1,1
2376,0,1,0,2,2,1,1,2,1,2
2377,0,1,2,2,2,1,1,2,1,0
2378,0,0,0,0,0,0,0,0,0,0
2379,1,0,0,0,0,0,0,0,0,4
2380,1,0,0,0,2,0,0,0,0,6
2381,1,0,0,0,2,0,1,0,0,3
2382,1,0,0,2,2,0,1,0,0,5
2383,1,0,0,2,2,1,1,0,0,7
2384,1,0,0,2,2,1,1,2,0,1
2385,1,1,0,2,2,1,1,2,0,2
2386,1,1,2,2,2,1,1,2,0,8
2387,0,0,0,0,0,0,0,0,0,4
2388,0,0,0,0,1,0,0,0,0,0
2389,2,0,0,0,1,0,0,0,0,2
2390,2,0,1,0,1,0,0,0,0,6
2391,2,0,1,0,1,0,2,0,0,3
2392,2,0,1,1,1,0,2,0,0,5
2393,2,0,1,1,1,2,2,0,0,7
2394,2,0,1,1,1,2,2,1,0,1
2395,2,2,1,1,1,2,2,1,0,8
2396,0,0,0,0,0,0,0,0,0,0
2397,1,0,0,0,0,0,0,0,0,4
2398,1,0,0,0,2,0,0,0,0,2
2399,1,0,1,0,2,0,0,0,0,1
2400,1,2,1,0,2,0,0,0,0,3
2401,1,2,1,1,2,0,0,0,0,6
2402,1,2,1,1,2,0,2,0,0,7
2403,1,2,1,1,2,0,2,1,0,5
2404,1,2,1,1,2,2,2,1,0,8
2405,0,0,0,0,0,0,0,0,0,6
2406,0,0,0,0,0,0,1,0,0,4
2407,0,0,0,0,2,0,1,0,0,0
2408,1,0,0,0,2,0,1,0,0,3
2409,1,0,0,2,2,0,1,0,0,1
2410,1,1,0,2,2,0,1,0,0,2
2411,1,1,2,2,2,0,1,0,0,5
2412,1,1,2,2,2,1,1,0,0,7
2413,1,1,2,2,2,1,1,2,0,8
2414,0,0,0,0,0,0,0,0,0,0
2415,1,0,0,0,0,0,0,0,0,4
2416,1,0,0,0,2,0,0,0,0,6
2417,1,0,0,0,2,0,1,0,0,3
2418,1,0,0,2,2,0,1,0,0,5
2419,1,0,0,2,2,1,1,0,0,1
2420,1,2,0,2,2,1,1,0,0,7
2421,1,2,0,2,2,1,1,1,0,8
2422,1,2,0,2,2,1,1,1,2,2
2423,0,0,0,0,0,0,0,0,0,0
2424,1,0,0,0,0,0,0,0,0,4
2425,1,0,0,0,2,0,0,0,0,7
2426,1,0,0,0,2,0,0,1,0,2
2427,1,0,2,0,2,0,0,1,0,6
2428,1,0,2,0,2,0,1,1,0,3
2429,1,0,2,2,2,0,1,1,0,5
2430,1,0,2,2,2,1,1,1,0,8
2431,1,0,2,2,2,1,1,1,2,1
2432,0,0,0,0,0,0,0,0,0,0
2433,1,0,0,0,0,0,0,0,0,4
2434,1,0,0,0,2,0,0,0,0,6
2435,1,0,0,0,2,0,1,0,0,3
2436,1,0,0,2,2,0,1,0,0,1
2437,1,1,0,2,2,0,1,0,0,2
2438,1,1,2,2,2,0,1,0,0,5
2439,1,1,2,2,2,1,1,0,0,7
2440,1,1,2,2,2,1,1,2,0,8
2441,0,0,0,0,0,0,0,0,0,3
2442,0,0,0,1,0,0,0,0,0,4
2443,0,0,0,1,2,0,0,0,0,0
2444,1,0,0,1,2,0,0,0,0,6
2445,1,0,0,1,2,0,2,0,0,2
2446,1,0,1,1,2,0,2,0,0,1
2447,1,2,1,1,2,0,2,0,0,7
2448,1,2,1,1,2,0,2,1,0,8
2449,1,2,1,1,2,0,2,1,2,5
2450,0,0,0,0,0,0,0,0,0,6
2451,0,0,0,0,0,0,1,0,0,0
2452,2,0,0,0,0,0,1,0,0,2
2453,2,0,1,0,0,0,1,0,0,4
2454,2,0,1,0,2,0,1,0,0,8
2455,2,0,1,0,2,0,1,0,1,7
2456,2,0,1,0,2,0,1,2,1,1
2457,2,1,1,0,2,0,1,2,1,5
2458,2,1,1,0,2,2,1,2,1,3
2459,0,0,0,0,0,0,0,0,0,0
2460,1,0,0,0,0,0,0,0,0,4
2461,1,0,0,0,2,0,0,0,0,3
2462,1,0,0,1,2,0,0,0,0,6
2463,1,0,0,1,2,0,2,0,0,2
2464,1,0,1,1,2,0,2,0,0,1
2465,1,2,1,1,2,0,2,0,0,7
2466,1,2,1,1,2,0,2,1,0,8
2467,1,2,1,1,2,0,2,1,2,5
2468,0,0,0,0,0,0,0,0,0,2
2469,0,0,1,0,0,0,0,0,0,0
2470,2,0,1,0,0,0,0,0,0,4
2471,2,0,1,0,1,0,0,0,0,6
2472,2,0,1,0,1,0,2,0,0,3
2473,2,0,1,1,1,0,2,0,0,5
2474,2,0,1,1,1,2,2,0,0,1
2475,2,1,1,1,1,2,2,0,0,7
2476,2,1,1,1,1,2,2,2,0,8
2477,0,0,0,0,0,0,0,0,0,2
2478,0,0,1,0,0,0,0,0,0,0
2479,2,0,1,0,0,0,0,0,0,6
2480,2,0,1,0,0,0,1,0,0,4
2481,2,0,1,0,2,0,1,0,0,8
2482,2,0,1,0,2,0,1,0,1,5
2483,2,0,1,0,2,2,1,0,1,3
2484,2,0,1,1,2,2,1,0,1,7
2485,2,0,1,1,2,2,1,2,1,1
2486,0,0,0,0,0,0,0,0,0,1
2487,0,1,0,0,0,0,0,0,0,4
2488,0,1,0,0,2,0,0,0,0,0
2489,1,1,0,0,2,0,0,0,0,2
2490,1,1,2,0,2,0,0,0,0,6
2491,1,1,2,0,2,0,1,0,0,3
2492,1,1,2,2,2,0,1,0,0,5
2493,1,1,2,2,2,1,1,0,0,7
2494,1,1,2,2,2,1,1,2,0,8
2495,0,0,0,0,0,0,0,0,0,0
2496,1,0,0,0,0,0,0,0,0,4
2497,1,0,0,0,2,0,0,0,0,6
2498,1,0,0,0,2,0,1,0,0,3
2499,1,0,0,2,2,0,1,0,0,1
2500,1,1,0,2,2,0,1,0,0,2
2501,1,1,2,2,2,0,1,0,0,5
2502,1,1,2,2,2,1,1,0,0,8
2503,1,1,2,2,2,1,1,0,2,7
2504,0,0,0,0,0,0,0,0,0,1
2505,0,1,0,0,0,0,0,0,0,4
2506,0,1,0,0,2,0,0,0,0,8
2507,0,1,0,0,2,0,0,0,1,3
